year,background,cnt,country,female,age,diffgrade,fisced,misced,momwork,dadwork,hisei,homepos,pcgirls,private,metropolis,scoremath,pv1math,pv2math,pv3math,pv4math,pv5math,stweight,ggi,parliament90,parliament97,flp_90,gdppc,hdi,lgdppc,obs,norigin,stratum2003,hostregion,stratum2006,stratum2009,stratum2012
2012,Bolivia,ARG,Argentina,0,15.83,1,0,0,0,0,,-2.68,0.128,0,0,406.69107,402.329,442.8338,402.329,385.9713,399.9922,116.1191,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,,ARG0001
2012,Bolivia,ARG,Argentina,0,16,1,6,6,,0,,-0.57,0.333,0,1,341.80557,371.8726,364.8621,314.2312,297.0946,360.9674,15.6554,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3202,,,ARG0102
2009,Bolivia,ARG,Argentina,1,15.67000008,0,1,0,0,1,27,-0.660700023,0.249251992,0,0,316.79999,295.6099854,335.3399963,314.3099976,333,305.7399902,108.3115997,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,3201,
2009,Bolivia,ARG,Argentina,1,16.07999992,1,1,1,0,1,68,-1.604799986,0.202780992,0,0,340.716,240.0800018,409.8800049,350.6900024,338.2200012,364.7099915,81.87879944,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3203,,3203,
2012,Bolivia,ARG,Argentina,0,16,0,0,2,1,1,41.22,-0.57,0.343,0,0,392.12497,372.6515,366.42,456.7768,369.5358,395.2407,94.5687,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3204,,,ARG0004
2012,Bolivia,ARG,Argentina,0,16.08,0,,0,0,,,-2.01,0.56,0,0,326.53839,342.4287,284.0084,328.4079,317.5027,360.3443,125.1136,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3205,,,ARG0005
2012,Bolivia,ARG,Argentina,1,15.67,0,,0,1,,39.04,-2.07,0.182,0,0,383.01138,384.2577,403.7311,404.51,346.8687,375.6894,16.221,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3202,,,ARG0102
2012,Bolivia,ARG,Argentina,1,16,0,2,0,0,1,22.57,-0.9,0.547,0,0,352.86652,364.3948,299.743,416.5836,334.0162,349.595,101.0235,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,,ARG0001
2012,Bolivia,ARG,Argentina,1,15.33,1,6,6,1,1,21.24,-2.26,0.556,0,1,277.38745,309.3239,271.9349,252.4614,285.1768,268.0402,30.4386,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3202,,,ARG0102
2009,Bolivia,ARG,Argentina,0,15.67000008,0,4,4,0,1,23,-0.826099992,0.516779006,0,0,435.276,429.980011,422.9700012,429.2000122,435.4299927,458.7999878,80.30899811,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,3201,
2012,Bolivia,ARG,Argentina,0,15.58,0,1,1,1,1,22.57,-1.88,0.075,0,0,459.58093,463.3198,437.6149,485.909,449.299,461.762,82.743,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,,ARG0001
2012,Bolivia,ARG,Argentina,1,16,0,5,1,0,1,24.85,-0.4,0.615,0,0,385.19241,413.0784,347.6476,375.6894,425.5414,364.0053,122.9397,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,,ARG0001
2012,Bolivia,ARG,Argentina,1,16.08,1,1,1,0,0,,-0.9,0.528,0,0,256.27823,231.508,283.6968,269.676,245.5289,250.9815,118.3366,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3206,,,ARG0006
2012,Bolivia,ARG,Argentina,0,16.17,1,6,6,1,1,76.49,-0.9,0.548,0,0,632.89453,579.1478,636.7892,688.1991,623.5473,636.7892,25.8744,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3202,,,ARG0102
2009,Bolivia,ARG,Argentina,1,15.67000008,0,5,0,0,1,30,-0.492399991,0.569599986,0,0,353.492,309.8699951,341.0299988,376.8599854,302.8599854,436.8399963,114.6570969,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,3201,
2012,Bolivia,ARG,Argentina,1,15.67,0,4,6,1,1,30.49,-0.57,0.583,0,0,409.72891,381.3756,340.0919,449.9221,418.7646,458.4904,51.2917,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3204,,,ARG0004
2012,Bolivia,ARG,Argentina,0,15.25,1,,1,0,0,,-1.24,0,0,1,325.60367,329.6542,296.1598,300.0545,362.3695,339.7803,25.9916,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3202,,,ARG0102
2012,Bolivia,ARG,Argentina,1,15.58,0,6,,0,1,81.92,1.41,0.568,1,0,446.41687,429.5918,435.0444,421.0235,473.9913,472.4334,93.0479,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,,ARG0001
2009,Bolivia,ARG,Argentina,1,15.42000008,0,5,4,1,1,23,-0.321200013,0.704717994,0,0,526.10199,583.7399902,505.0700073,537.0100098,486.3800049,518.3099976,95.1289978,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3204,,3204,
2009,Bolivia,ARG,Argentina,1,16,0,2,4,1,1,51,-1.689900041,0.513068974,0,0,301.29999,260.9500122,321.7099915,270.2999878,362.2099915,291.3299866,68.84729767,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3203,,3203,
2012,Bolivia,ARG,Argentina,0,15.42,0,2,2,0,,,-0.4,0.571,0,1,393.29333,380.9861,380.9861,413.7015,412.9226,377.8704,23.3251,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3202,,,ARG0102
2009,Bolivia,ARG,Argentina,1,15.42000008,0,,0,1,,49,-1.760499954,0.675810039,0,0,367.89999,369.6099854,373.5100098,378.9599915,392.980011,324.4400024,31.74209976,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3203,,3203,
2012,Bolivia,ARG,Argentina,1,15.42,1,5,5,0,1,22.57,-0.68,0.46,0,1,322.95529,317.9701,292.2652,320.3069,335.1067,349.1276,27.1662,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3202,,,ARG0102
2009,Bolivia,ARG,Argentina,1,15.25,0,5,5,1,1,38,-0.826099992,0.494720995,0,1,266.638,271.4700012,278.480011,325.9899902,204.4799957,252.7700043,41.9742012,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,3201,
2009,Bolivia,ARG,Argentina,0,15.32999992,1,2,2,0,0,,0.214599997,0.248649001,0,1,371.24799,332.6099854,341.9599915,380.1300049,398.0400085,403.5,63.44609833,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,3201,
2012,Bolivia,ARG,Argentina,1,15.5,0,6,6,0,1,36.35,-0.57,0.596,0,1,419.38773,432.0065,417.2067,404.7437,417.2067,425.775,28.8096,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3202,,,ARG0102
2009,Bolivia,ARG,Argentina,1,15.25,0,4,2,0,1,43,0.401300013,0.604422987,1,0,451.79001,416.7399902,474.3800049,489.1799927,434.6499939,444,66.21230316,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3203,,3203,
2012,Bolivia,ARG,Argentina,1,15.75,0,4,5,0,0,,-1.43,0.333,0,1,333.39307,350.0623,353.957,338.3783,324.3574,300.2103,13.1002,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3202,,,ARG0102
2009,Bolivia,ARG,Argentina,0,15.25,1,2,0,0,1,32,-2.085500002,0.47182098,0,1,432.78601,405.6799927,401.7799988,415.0299988,453.9700012,487.4700012,73.57430267,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,3201,
2012,Bolivia,ARG,Argentina,1,16.08,0,1,2,0,,,-1.77,0.615,0,0,386.67239,426.7098,341.0266,345.7003,401.7838,418.1415,122.9397,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,,ARG0001
2009,Bolivia,ARG,Argentina,0,15.5,1,2,1,0,1,23,-2.085500002,0.675810039,0,0,269.832,310.6499939,215.6199951,288.0599976,218.7299957,316.1000061,32.69129944,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3203,,3203,
2012,Bolivia,ARG,Argentina,0,15.75,0,4,2,1,1,16.38,-1.23,0.127,0,1,405.60056,411.6763,400.7711,421.0235,376.6241,417.9078,20.6682,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3202,,,ARG0102
2009,Bolivia,ARG,Argentina,0,15.42000008,0,1,1,0,1,23,-3.703700066,0.56535399,0,0,406.146,430.6000061,405.6799927,369.0700073,388.5400085,436.8399963,25.79590034,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3203,,3203,
2012,Bolivia,ARG,Argentina,1,15.58,0,2,0,1,,11.74,-1.22,0.547,0,0,438.6275,431.9286,446.7285,442.0548,418.6867,453.7389,101.0235,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,,ARG0001
2012,Bolivia,ARG,Argentina,0,15.92,1,0,1,,1,22.57,-2.07,0.545,0,1,235.24692,215.9293,216.7082,260.3287,243.971,239.2974,50.302,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3202,,,ARG0102
2012,Bolivia,ARG,Argentina,1,16.17,1,0,1,0,1,22.57,-2.07,0.56,0,0,241.78999,241.3226,245.2173,235.8701,240.5437,245.9963,124.9487,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3205,,,ARG0005
2012,Bolivia,ARG,Argentina,1,15.5,0,0,0,1,0,16.38,-1.85,0.547,0,0,403.96481,396.9544,431.2276,406.3016,397.7333,387.6071,101.0235,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,,ARG0001
2012,Bolivia,ARG,Argentina,1,15.42,0,2,2,0,1,22.57,-1.71,0.153,0,1,373.04099,358.3969,381.7651,386.4387,366.9653,371.6389,42.6619,0.66926706,0.090000004,7,50.330002,3791.675,0.65899998,8.2405634,131,4,,3201,,,ARG0001
2012,Chile,ARG,Argentina,0,16.08,1,,2,1,,30.9,-1.88,0.442,0,0,382.93347,393.527,347.5697,430.1371,362.3695,381.064,93.448,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3205,,,ARG0005
2012,Chile,ARG,Argentina,0,15.83,1,6,6,1,1,41.27,-1.64,0.442,0,0,313.60806,319.6838,307.2208,327.4731,276.8422,336.8204,93.448,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3205,,,ARG0005
2009,Chile,ARG,Argentina,0,15.92000008,0,4,1,0,1,28,-2.085500002,0.367212981,0,0,343.67401,399.6000061,320.9299927,306.9100037,357.5400085,333.3900146,54.56809998,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3205,,3205,
2012,Chile,ARG,Argentina,1,16.17,0,1,1,1,1,26.85,-0.73,0.48,0,1,475.86072,428.8129,478.6649,462.3072,523.0643,486.4543,16.749,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3202,,,ARG0102
2009,Chile,ARG,Argentina,0,15.57999992,0,4,1,1,1,37,-1.299100041,0.666667044,0,0,363.30399,395.5499878,337.9100037,362.0599976,373.7399902,347.2600098,64.40899658,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3201,,3201,
2009,Chile,ARG,Argentina,1,16.07999992,0,1,1,1,1,25,-0.492399991,0.625,0,0,465.73401,480.2200012,438.1600037,451.3999939,505.1499939,453.7399902,23.26519966,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3205,,3205,
2009,Chile,ARG,Argentina,1,15.92000008,1,2,0,1,1,23,-1.604799986,0.652173996,0,0,340.09399,369.8500061,315.3200073,296.6300049,356.6099854,362.0599976,74.479599,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3205,,3205,
2012,Chile,ARG,Argentina,0,15.75,1,2,2,0,1,30.34,-1.38,0.502,0,1,375.14413,360.8117,374.0536,381.843,388.8534,370.1589,19.6841,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3202,,,ARG0102
2012,Chile,ARG,Argentina,0,15.58,0,6,6,0,1,30.59,-0.23,0.226,1,0,356.21591,341.4161,371.7947,349.2055,318.8269,399.8364,84.4924,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3201,,,ARG0001
2009,Chile,ARG,Argentina,0,16.07999992,0,6,6,0,,,-0.844500005,0.555555999,1,0,406.612,440.2600098,370.9400024,406.769989,396.6400146,418.4500122,100.7606964,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3201,,3201,
2009,Chile,ARG,Argentina,0,15.75,1,4,0,,1,30,-0.986699998,0.468585998,0,0,272.716,277.3900146,291.4100037,292.1900024,249.3500061,253.2400055,106.3445969,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3205,,3205,
2012,Chile,ARG,Argentina,0,15.83,0,4,1,1,1,39.04,-1.06,0.631,1,0,393.83859,390.8786,362.8369,404.1206,447.7411,363.6158,252.7621,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3201,,,ARG0001
2012,Chile,ARG,Argentina,1,15.83,0,4,4,1,1,24.98,-0.05,0.556,0,1,398.82382,382.6219,440.2633,430.916,354.5802,385.7377,17.7581,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3202,,,ARG0102
2012,Chile,ARG,Argentina,0,15.25,1,4,4,0,,,-2.07,0.451,0,0,370.85995,386.7503,368.8347,379.7398,344.6876,374.2873,118.5038,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3206,,,ARG0006
2009,Chile,ARG,Argentina,1,15.67000008,1,6,2,1,1,45,-0.986699998,0.56535399,0,0,352.242,300.0499878,363.1499939,413,339.7799988,345.230011,25.51860046,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3203,,3203,
2012,Chile,ARG,Argentina,1,15.33,0,4,1,,1,26.62,-0.4,0.541,0,0,442.13275,427.1771,442.7559,436.5244,463.0083,441.198,67.7969,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3206,,,ARG0006
2012,Chile,ARG,Argentina,0,15.25,0,2,2,1,1,21.81,-1.88,0.228,0,0,437.92645,434.1876,410.0405,441.9769,454.4399,448.9874,132.7488,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3206,,,ARG0006
2012,Chile,ARG,Argentina,0,15.33,0,0,6,0,1,12.87,-1.22,0.228,0,0,349.98441,330.511,342.974,337.5214,381.1419,357.7738,132.7488,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3206,,,ARG0006
2009,Chile,ARG,Argentina,0,15.42000008,1,1,1,,1,23,-0.986699998,0.604270995,0,0,376.23401,352.2399902,363.9299927,392.75,381.8399963,390.4100037,88.8348999,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3205,,3205,
2012,Chile,ARG,Argentina,1,15.42,1,6,4,0,0,,-0.05,0.598,0,0,399.44693,393.6828,406.1458,427.1771,390.5671,379.6619,151.5987,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3206,,,ARG0006
2009,Chile,ARG,Argentina,1,15.5,0,1,1,0,1,54,-0.660700023,0.625,0,0,407.548,363.6199951,411.9100037,397.8900146,390.1000061,474.2200012,23.26519966,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3205,,3205,
2012,Chile,ARG,Argentina,1,15.5,1,4,6,1,1,68.88,-0.57,0.502,0,1,481.00174,463.8651,501.2541,450.6232,492.6858,496.5805,20.1836,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3202,,,ARG0102
2009,Chile,ARG,Argentina,1,16.07999992,0,0,4,0,1,45,-1.299100041,0.625,0,0,411.59799,445.7200012,433.25,360.8099976,431.6900024,386.519989,23.26519966,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3205,,3205,
2009,Chile,ARG,Argentina,0,15.42000008,0,0,0,,1,51,-0.986699998,0.666667044,0,0,398.51401,372.5,392.75,391.9700012,418.4500122,416.8999939,64.40899658,0.68838143,,8,32.189999,12006.62,0.80699998,9.3932133,24,4,,3201,,3201,
2012,Paraguay,ARG,Argentina,1,15.67,0,5,4,1,1,28.12,-1.54,0.46,0,1,443.84641,443.379,419.232,477.6523,435.5897,443.379,20.1411,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,,ARG0102
2012,Paraguay,ARG,Argentina,1,15.25,0,0,1,1,1,22.57,-0.57,0.539,0,1,323.89001,311.1154,291.642,338.3783,339.1572,339.1572,21.0556,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,,ARG0102
2012,Paraguay,ARG,Argentina,0,16,0,1,1,0,1,22.57,-1.22,0.547,0,0,329.1868,333.2373,338.6898,302.0798,334.0162,337.9109,109.5553,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,,ARG0001
2012,Paraguay,ARG,Argentina,0,16.17,0,1,0,1,1,22.57,-2.92,0.478,0,0,311.19333,300.1324,318.048,322.7216,318.8269,296.2377,86.8303,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3203,,,ARG0003
2009,Paraguay,ARG,Argentina,1,15.92000008,0,1,1,0,1,23,-1.418099999,0.53223598,0,0,374.20999,346.1700134,331.3699951,401.4700012,402.25,389.7900085,116.2601013,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,3202,
2012,Paraguay,ARG,Argentina,1,15.33,1,1,0,1,1,22.57,-0.94,0.566,0,0,247.08678,247.8657,278.2443,244.75,245.5289,219.045,179.7351,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,,ARG0001
2012,Paraguay,ARG,Argentina,0,15.58,0,1,1,0,1,22.57,-0.73,0.539,0,0,493.23105,551.9629,516.1318,459.2694,467.0587,471.7324,17.4013,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,,ARG0102
2009,Paraguay,ARG,Argentina,0,15.5,0,1,1,1,1,54,-0.315400004,0.633415997,0,0,372.34,350.5299988,380.9100037,350.5299988,377.7900085,401.9400024,109.8886032,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,3202,
2009,Paraguay,ARG,Argentina,1,15.92000008,0,,0,1,,30,-1.604799986,0.545455039,1,0,363.46002,313.7600098,380.75,378.4200134,366.730011,377.6400146,265.8817139,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2009,Paraguay,ARG,Argentina,0,15.57999992,1,,,1,1,23,-0.660700023,0.514285982,0,0,306.91202,316.2600098,272.6400146,293.6700134,291.3299866,360.6600037,15.53619957,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,3202,
2012,Paraguay,ARG,Argentina,1,15.58,1,1,1,0,1,16.38,-1.06,0,0,1,249.26782,296.6272,255.3435,264.6908,214.8388,214.8388,18.2885,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,,ARG0102
2009,Paraguay,ARG,Argentina,0,15.82999992,0,0,1,1,1,43,-1.144400001,0.639594018,0,0,418.13998,432.1600037,434.5,447.7399902,401.7799988,374.519989,118.4089966,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2012,Paraguay,ARG,Argentina,0,15.83,0,2,2,0,1,24.68,-0.4,0.547,1,0,492.14053,515.976,481.7028,471.5766,480.9238,510.5234,77.2101,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,,ARG0001
2012,Paraguay,ARG,Argentina,0,15.25,0,1,1,,,,-1.45,0,0,1,209.23042,184.9276,185.7065,210.6325,255.0319,209.8536,31.6705,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,,ARG0102
2012,Paraguay,ARG,Argentina,1,15.5,0,,2,1,,14.82,-1.38,0.596,0,1,397.88907,447.4295,420.1667,378.883,364.8621,378.1041,28.8096,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,,ARG0102
2009,Paraguay,ARG,Argentina,0,15.42000008,0,0,0,0,1,29,-1.452000022,0.217263997,0,0,369.69202,421.2600098,362.0599976,315.3200073,387.7600098,362.0599976,88.38980103,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2012,Paraguay,ARG,Argentina,1,15.42,0,6,6,1,1,68.7,-0.4,0.568,1,0,400.14798,430.8381,366.1863,405.9121,388.7755,409.0279,93.0479,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,,ARG0001
2009,Paraguay,ARG,Argentina,1,16.17000008,1,0,4,1,0,38,-1.452000022,0.514285982,0,0,420.32401,388.5400085,436.8399963,451.6400146,414.25,410.3500061,12.33549976,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,3202,
2009,Paraguay,ARG,Argentina,1,15.25,1,4,2,1,1,23,-0.660700023,0.522522986,0,0,349.59601,372.1799927,333.2399902,360.5,348.0400085,334.019989,122.9041977,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2012,Paraguay,ARG,Argentina,0,15.5,0,0,0,1,1,39.04,-0.9,0.653,1,0,407.93738,421.8025,399.2133,389.866,445.1706,383.6345,81.3976,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,,ARG0001
2009,Paraguay,ARG,Argentina,0,15.75,1,2,0,0,1,27,-1.452000022,0.491227984,0,0,254.87599,286.5,242.8800049,258.4599915,251.4499969,235.0899963,140.4542999,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2012,Paraguay,ARG,Argentina,0,15.58,1,2,2,0,1,17.79,-1.77,0.55,1,0,407.39215,424.2172,424.2172,420.3225,370.4705,397.7333,131.1655,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3203,,,ARG0003
2009,Paraguay,ARG,Argentina,1,15.75,0,,2,0,,,-1.919100046,0.934931993,1,1,391.50198,405.2099915,400.5400085,407.5499878,358.4700012,385.7399902,108.8216019,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2012,Paraguay,ARG,Argentina,1,16.08,0,2,2,1,1,22.16,-1.06,0.582,0,0,368.99051,336.1193,379.7398,386.7503,403.108,339.2351,84.9677,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,,ARG0001
2012,Paraguay,ARG,Argentina,0,15.33,0,1,0,1,1,28.84,-0.63,0.592,0,0,349.36127,354.8138,339.2351,366.4979,343.1298,343.1298,225.1019,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,,ARG0001
2009,Paraguay,ARG,Argentina,1,15.75,0,1,1,1,1,23,-1.760499954,0.639594018,0,0,285.40802,266.25,250.6699982,364.3900146,254.5599976,291.1700134,120.9364014,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2009,Paraguay,ARG,Argentina,1,16.17000008,0,2,4,1,1,23,-1.604799986,0.545455039,1,0,371.09399,362.9899902,382.4700012,341.1799927,404.2799988,364.5499878,265.8817139,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2009,Paraguay,ARG,Argentina,1,16.17000008,0,0,0,1,1,54,-0.321200013,0.934931993,1,1,436.992,441.5100098,415.7999878,429.8299866,425.9299927,471.8900146,108.8216019,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2012,Paraguay,ARG,Argentina,1,15.5,0,1,0,0,1,17.69,-1.38,0.547,0,0,324.43527,306.2081,311.6607,363.0706,310.8818,330.3552,75.4523,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,,ARG0001
2012,Paraguay,ARG,Argentina,0,15.42,0,,4,1,1,30.34,-0.05,0.568,0,1,427.02133,446.4948,430.916,415.3373,423.9056,418.453,32.0817,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,,ARG0102
2009,Paraguay,ARG,Argentina,0,15.57999992,0,4,4,0,1,39,-0.492399991,0.564841032,0,0,491.98599,470.4899902,527.3499756,504.7600098,472.0400085,485.2900085,74.65270233,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2009,Paraguay,ARG,Argentina,1,15.67000008,0,1,0,0,1,23,-1.663800001,0.635204017,0,0,403.57401,423.8299866,399.6799927,421.4899902,382.5400085,390.3299866,97.29589844,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2012,Paraguay,ARG,Argentina,0,15.58,0,2,5,1,1,16.38,-1.88,0.539,0,1,351.77597,354.7359,353.957,329.031,406.9248,314.2312,21.2749,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,,ARG0102
2009,Paraguay,ARG,Argentina,0,15.32999992,0,5,5,1,1,29,-1.718899965,0.639594018,0,0,326.69601,303.1700134,289.1499939,356.1400146,364.7099915,320.3099976,118.4089966,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2009,Paraguay,ARG,Argentina,0,15.75,0,4,2,0,1,30,-1.452000022,0.556074977,0,0,419.23199,411.1300049,401.7799988,434.5,422.8200073,425.9299927,93.56349945,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,3201,
2009,Paraguay,ARG,Argentina,0,15.82999992,1,5,0,,1,23,-2.654299974,0.53223598,0,0,185.394,186.0200043,221.0700073,181.3399963,163.4299927,175.1100006,127.9136963,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,3202,
2012,Paraguay,ARG,Argentina,1,16.17,1,,,0,1,28.53,-0.25,0.504,1,0,335.41827,308.7786,354.7359,333.7046,339.9361,339.9361,281.5771,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3201,,,ARG0001
2012,Paraguay,ARG,Argentina,1,16.17,1,,,,1,25.04,-1.33,0.539,0,0,314.93219,257.4466,327.551,313.5301,367.2768,308.8565,17.3107,0.68681169,0.059999999,3,53.529999,3701.7981,0.65600002,8.2165737,63,4,,3202,,,ARG0102
